Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Year,Tenure_Ratio,Education_Income_Ratio,Distance_Per_Income,Years_Per_Promotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
52,0,1490,4,2,546,4,30,3,4,4,16555,10310,2,13,3,4,0,31,2,1,5,2,1,4,517.34375,0.15625,5518.333333333333,0.00024160425223483932,2.5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42,0,532,29,2,547,1,92,3,2,3,4556,12932,2,11,3,2,1,19,3,3,5,4,0,2,227.8,0.25,1518.6666666666667,0.006363835856923414,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0,317,2,3,548,3,43,1,2,4,6091,24793,2,20,4,3,0,11,2,3,5,4,0,2,507.5833333333333,0.4166666666666667,1522.75,0.00032829940906106366,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,0,422,7,3,549,1,41,3,5,1,19566,3854,5,11,3,4,0,33,5,1,29,8,11,10,575.4705882352941,0.8529411764705882,4891.5,0.00035774518321664023,2.4166666666666665,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46,0,1485,18,3,550,3,87,3,2,3,4810,26314,2,14,3,3,1,19,5,2,10,7,0,8,240.5,0.5,1202.5,0.003741425898981501,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,0,1368,28,4,551,4,88,2,2,4,4523,4386,0,11,3,4,3,7,4,4,6,5,0,4,565.375,0.75,904.6,0.00618921308576481,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,1,1448,1,1,554,1,62,3,1,2,3202,21972,1,16,3,2,0,6,4,3,5,3,1,4,457.42857142857144,0.7142857142857143,1601.0,0.00031220730565095225,2.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
34,1,296,6,2,555,4,33,1,1,3,2351,12253,0,16,3,4,1,3,3,2,2,2,1,0,587.75,0.5,783.6666666666666,0.002551020408163265,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,0,1490,2,2,556,4,42,3,1,4,1702,12106,1,23,4,3,1,1,3,3,1,0,0,0,851.0,0.5,567.3333333333334,0.0011743981209630064,1.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
40,0,1398,2,4,558,3,79,3,5,3,18041,13022,0,14,3,4,0,21,2,3,20,15,1,12,820.0454545454545,0.9090909090909091,3608.2,0.00011085245538188671,10.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,0,1349,23,3,560,1,90,3,1,4,2886,3032,1,22,4,2,2,3,3,1,3,2,0,2,721.5,0.75,721.5,0.00796674748874264,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0,1400,3,3,562,3,53,3,1,4,2097,16734,4,15,3,3,1,9,3,1,5,3,1,4,209.7,0.5,524.25,0.0014299332697807435,2.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,0,986,3,4,564,2,93,2,3,3,11935,21526,1,18,3,3,0,10,2,3,10,2,0,7,1085.0,0.9090909090909091,2387.0,0.00025134048257372655,10.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,1,408,25,5,565,3,71,2,1,2,2546,18300,5,16,3,2,0,6,2,4,2,2,1,1,363.7142857142857,0.2857142857142857,424.3333333333333,0.009815469179426776,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
19,1,489,2,2,566,1,52,2,1,4,2564,18437,1,12,3,3,0,1,3,4,1,0,0,0,1282.0,0.5,854.6666666666666,0.0007797270955165692,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
30,0,1398,22,4,567,3,69,3,3,1,8412,2890,0,11,3,3,0,10,3,3,9,8,7,8,764.7272727272727,0.8181818181818182,1682.4,0.002615000594318317,1.125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
57,0,210,29,3,568,1,56,2,4,4,14118,22102,3,12,3,3,1,32,3,2,1,0,0,0,427.8181818181818,0.030303030303030304,3529.5,0.0020539698278914937,1.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,0,1099,29,4,569,2,88,2,4,3,17046,9314,0,15,3,2,1,28,2,3,27,10,15,7,587.7931034482758,0.9310344827586207,3409.2,0.0017011790930955594,1.6875,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30,0,1116,2,3,571,3,49,3,1,4,2564,7181,0,14,3,3,0,12,2,2,11,7,6,7,197.23076923076923,0.8461538461538461,641.0,0.0007797270955165692,1.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,0,1499,28,3,573,3,80,2,3,1,10266,2845,4,19,3,4,0,22,5,4,18,13,13,11,446.3478260869565,0.782608695652174,2566.5,0.0027271841823317423,1.2857142857142858,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,983,2,2,574,1,65,3,2,4,5070,7389,5,13,3,3,3,20,2,3,5,0,0,4,241.42857142857142,0.23809523809523808,1690.0,0.00039439952672056796,5.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0,1009,2,3,575,1,51,3,4,3,17861,2288,6,13,3,3,0,26,2,1,3,2,0,1,661.5185185185185,0.1111111111111111,4465.25,0.00011196954428395476,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35,0,144,22,3,577,4,46,1,1,3,4230,19225,0,15,3,3,0,6,2,3,5,4,4,3,604.2857142857143,0.7142857142857143,1057.5,0.005199716379106594,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
54,0,548,8,4,578,3,42,3,2,3,3780,23428,7,11,3,3,0,19,3,3,1,0,0,0,189.0,0.05,756.0,0.0021158423697434543,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,0,1303,2,4,579,4,62,2,1,3,2768,8416,3,12,3,3,1,14,3,3,7,3,5,7,184.53333333333333,0.4666666666666667,553.6,0.0007222824124232575,1.1666666666666667,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,0,1125,10,3,580,3,94,2,3,4,9071,11563,2,19,3,3,1,15,3,3,3,2,1,2,566.9375,0.1875,2267.75,0.0011022927689594356,1.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31,0,1274,9,1,581,3,33,3,3,2,10648,14394,1,25,4,4,1,13,6,4,13,8,0,8,760.5714285714286,0.9285714285714286,5324.0,0.000845149779322002,13.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,1,1277,15,1,582,2,56,3,3,3,13610,24619,7,12,3,4,0,15,2,4,7,6,7,7,850.625,0.4375,6805.0,0.001102049812651532,0.875,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
33,1,587,10,1,584,1,38,1,1,4,3408,6705,7,13,3,1,3,8,2,3,4,3,1,3,378.6666666666667,0.4444444444444444,1704.0,0.002933411557641537,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30,0,413,7,1,585,4,57,3,1,2,2983,18398,0,14,3,1,0,4,3,3,3,2,1,2,596.6,0.6,1491.5,0.0023458445040214475,1.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
35,0,1276,16,3,586,4,72,3,3,3,7632,14295,4,12,3,3,0,10,2,3,8,7,0,0,693.8181818181819,0.7272727272727273,1908.0,0.002096161404428141,8.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
31,1,534,20,3,587,1,66,3,3,3,9824,22908,3,12,3,1,0,12,2,3,1,0,0,0,755.6923076923077,0.07692307692307693,2456.0,0.002035623409669211,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,1,988,23,3,590,2,43,3,3,1,9950,11533,9,15,3,3,3,11,2,3,3,2,0,2,829.1666666666666,0.25,2487.5,0.0023113254949251334,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,0,1474,5,2,591,2,97,3,1,3,2093,9260,4,17,3,4,1,8,4,3,2,2,2,0,232.55555555555554,0.2222222222222222,697.6666666666666,0.002387774594078319,0.6666666666666666,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
36,0,635,10,4,592,2,32,3,3,4,9980,15318,1,14,3,4,0,10,3,2,10,3,9,7,907.2727272727273,0.9090909090909091,1996.0,0.0010019036168720569,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22,1,1368,4,1,593,3,99,2,1,3,3894,9129,5,16,3,3,0,4,3,3,2,2,1,2,778.8,0.4,1947.0,0.0010269576379974327,1.0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
48,0,163,2,5,595,2,37,3,2,4,4051,19658,2,14,3,1,1,14,2,3,9,7,6,7,270.06666666666666,0.6,675.1666666666666,0.0004935834155972359,1.2857142857142858,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
55,0,1117,18,5,597,1,83,3,4,2,16835,9873,3,23,4,4,0,37,2,3,10,9,7,7,443.0263157894737,0.2631578947368421,2805.8333333333335,0.0010691375623663579,1.25,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,0,267,10,2,599,4,56,3,2,4,6230,13430,7,14,3,4,0,16,3,3,14,3,1,10,366.47058823529414,0.8235294117647058,2076.6666666666665,0.0016048788316482105,7.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35,0,619,1,3,600,2,85,3,2,3,4717,18659,9,11,3,3,0,15,2,3,11,9,6,9,294.8125,0.6875,1179.25,0.000211954217888936,1.5714285714285714,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,0,302,6,3,601,2,75,3,4,3,13237,20364,7,15,3,3,0,22,3,3,20,6,5,13,575.5217391304348,0.8695652173913043,3309.25,0.0004532406707961928,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,443,8,1,602,3,48,3,1,3,3755,17872,1,11,3,1,1,8,3,3,8,3,0,7,417.22222222222223,0.8888888888888888,1877.5,0.002129925452609159,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0,828,2,1,604,2,77,3,2,4,6582,8346,4,13,3,3,0,10,2,4,6,5,0,5,598.3636363636364,0.5454545454545454,3291.0,0.0003038128512836093,6.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
42,0,319,24,3,605,4,56,3,3,1,7406,6950,1,21,4,4,1,10,5,2,10,9,5,8,673.2727272727273,0.9090909090909091,1851.5,0.0032401782098015392,1.6666666666666667,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
45,0,561,2,3,606,4,61,3,2,2,4805,16177,0,19,3,2,1,9,3,4,8,7,3,7,480.5,0.8,1201.25,0.0004161464835622139,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
26,1,426,17,4,608,2,58,3,1,3,2741,22808,0,11,3,2,1,8,2,2,7,7,1,0,304.55555555555554,0.7777777777777778,548.2,0.006199854121079504,3.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,0,232,19,3,611,4,34,3,2,4,4262,22645,4,12,3,2,2,8,2,4,3,2,1,2,473.55555555555554,0.3333333333333333,1065.5,0.004456955195871452,1.5,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
33,0,922,1,5,612,1,95,4,4,3,16184,22578,4,19,3,3,1,10,2,3,6,1,0,5,1471.2727272727273,0.5454545454545454,2697.3333333333335,6.178560395427866e-05,6.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,688,7,3,613,3,44,2,3,4,11557,25291,9,21,4,3,1,10,3,2,5,4,0,1,1050.6363636363637,0.45454545454545453,2889.25,0.0006056411143796505,5.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18,1,1306,5,3,614,2,69,3,1,2,1878,8059,1,14,3,4,0,0,3,3,0,0,0,0,1878.0,0.0,469.5,0.0026609898882384245,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
40,0,1094,28,3,615,3,58,1,3,1,10932,11373,3,15,3,3,1,20,2,3,1,0,0,1,520.5714285714286,0.047619047619047616,2733.0,0.0025610536906613005,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
41,0,509,2,4,616,1,62,2,2,3,6811,2112,2,17,3,1,0,10,3,3,8,7,0,7,619.1818181818181,0.7272727272727273,1362.2,0.0002935995302407516,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
26,0,775,29,2,618,1,45,3,2,3,4306,4267,5,12,3,1,2,8,5,3,0,0,0,0,478.44444444444446,0.0,1435.3333333333333,0.006733224982586487,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,0,195,1,3,620,1,80,3,2,3,4859,6698,1,16,3,4,0,5,3,3,5,4,0,3,809.8333333333334,0.8333333333333334,1214.75,0.00020576131687242798,5.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,258,21,4,621,4,74,4,2,4,5337,19921,1,12,3,4,0,10,3,3,10,7,5,7,485.1818181818182,0.9090909090909091,1067.4,0.003934057699512926,1.6666666666666667,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26,1,471,24,3,622,3,66,1,1,4,2340,23213,1,18,3,2,0,1,3,1,1,0,0,0,1170.0,0.5,585.0,0.010252029047415635,1.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
37,0,799,1,3,623,2,59,3,3,4,7491,23848,4,17,3,4,0,12,3,4,6,5,1,2,576.2307692307693,0.46153846153846156,1872.75,0.00013347570742124932,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
46,0,1034,18,1,624,1,86,3,3,3,10527,8984,5,11,3,4,0,28,3,2,2,2,1,2,363.0,0.06896551724137931,5263.5,0.001709726443768997,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0,1276,2,5,625,2,91,3,4,1,16595,5626,7,16,3,2,1,22,2,3,18,16,11,8,721.5217391304348,0.782608695652174,2765.8333333333335,0.00012051096649795132,1.5,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37,0,142,9,4,626,1,69,3,3,2,8834,24666,1,13,3,4,1,9,6,3,9,5,7,7,883.4,0.9,1766.8,0.0010186757215619694,1.125,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52,0,956,6,2,630,4,78,3,2,1,5577,22087,3,12,3,2,2,18,3,3,10,9,6,9,293.5263157894737,0.5263157894736842,1859.0,0.0010756543564001434,1.4285714285714286,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
32,1,1474,11,4,631,4,60,4,2,3,4707,23914,8,12,3,4,0,6,2,3,4,2,1,2,672.4285714285714,0.5714285714285714,941.4,0.002336448598130841,2.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
24,0,535,24,3,632,4,38,3,1,4,2400,5530,0,13,3,3,2,3,3,3,2,2,2,1,600.0,0.5,600.0,0.009995835068721367,0.6666666666666666,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
38,0,1495,10,3,634,3,76,3,2,3,9824,22174,3,19,3,3,1,18,4,3,1,0,0,0,517.0526315789474,0.05263157894736842,2456.0,0.0010178117048346056,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,446,1,4,635,2,65,3,2,2,6447,15701,6,12,3,2,1,8,2,2,6,5,4,3,716.3333333333334,0.6666666666666666,1289.4,0.00015508684863523573,1.2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,0,1245,18,4,638,4,58,2,5,3,19502,2125,1,17,3,3,1,31,5,3,31,9,0,9,609.4375,0.96875,3900.4,0.0009229349330872173,31.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,0,691,23,3,639,2,89,4,1,4,2725,21630,1,11,3,2,2,6,3,3,6,5,1,4,389.2857142857143,0.8571428571428571,681.25,0.008437270726338958,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
26,0,703,28,2,641,1,66,3,2,2,6272,7428,1,20,4,4,2,6,5,4,5,3,1,4,896.0,0.7142857142857143,2090.6666666666665,0.004463574047505181,2.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,0,823,17,2,643,4,94,2,1,2,2127,9100,1,21,4,4,1,1,2,3,1,0,0,0,1063.5,0.5,709.0,0.007988721804511278,1.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
50,0,1246,3,3,644,1,99,3,5,2,18200,7999,1,11,3,3,1,32,2,3,32,5,10,7,551.5151515151515,0.9696969696969697,4550.0,0.00016482610845557937,2.909090909090909,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
25,0,622,13,1,645,2,40,3,1,3,2096,26376,1,11,3,3,0,7,1,3,7,4,0,6,262.0,0.875,1048.0,0.00619933237958989,7.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24,1,1287,7,3,647,1,55,3,1,3,2886,14168,1,16,3,4,1,6,4,3,6,3,1,2,412.2857142857143,0.8571428571428571,721.5,0.0024246622791825423,3.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
30,1,448,12,4,648,2,74,2,1,1,2033,14470,1,18,3,3,1,1,2,4,1,0,0,0,1016.5,0.5,406.6,0.0058997050147492625,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
34,0,254,1,2,649,2,83,2,1,4,3622,22794,1,13,3,4,1,6,3,3,6,5,1,3,517.4285714285714,0.8571428571428571,1207.3333333333333,0.0002760143527463428,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
31,1,1365,13,4,650,2,46,3,2,1,4233,11512,2,17,3,3,0,9,2,1,3,1,1,2,423.3,0.3,846.6,0.0030703826169107226,1.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,0,538,25,2,652,1,54,2,2,4,3681,14004,4,14,3,4,0,9,3,3,3,2,0,2,368.1,0.3,1227.0,0.006789788158609452,3.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
31,0,525,6,4,653,1,66,4,2,4,5460,6219,4,22,4,4,2,13,4,4,7,7,5,7,390.0,0.5,1092.0,0.0010986998718183483,1.1666666666666667,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,0,798,6,4,655,1,66,2,1,3,2187,5013,0,12,3,3,2,6,5,2,5,3,0,3,312.42857142857144,0.7142857142857143,437.4,0.002742230347349177,5.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,0,558,2,3,656,4,75,3,2,3,9602,3010,4,11,3,3,1,17,3,2,3,0,1,0,533.4444444444445,0.16666666666666666,2400.5,0.0002082682495053629,1.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
20,0,959,1,3,657,4,83,2,1,2,2836,11757,1,13,3,4,0,1,0,4,1,0,0,0,1418.0,0.5,709.0,0.00035248501938667606,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,622,2,4,659,3,81,3,2,4,4089,5718,1,13,3,2,2,10,4,3,10,2,2,2,371.72727272727275,0.9090909090909091,817.8,0.0004889975550122249,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,782,6,4,661,2,50,2,4,4,16627,2671,4,14,3,3,1,21,3,2,1,0,0,0,755.7727272727273,0.045454545454545456,3325.4,0.00036083714216983404,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
38,0,362,1,1,662,3,43,3,1,1,2619,14561,3,17,3,4,0,8,3,2,0,0,0,0,291.0,0.0,1309.5,0.0003816793893129771,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,0,1001,9,5,663,4,72,3,2,3,5679,19627,3,13,3,2,1,10,3,3,8,7,4,7,516.2727272727273,0.7272727272727273,946.5,0.0015845070422535212,1.6,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
48,0,1236,1,4,664,4,40,2,4,1,15402,17997,7,11,3,1,1,21,3,1,3,2,0,2,700.0909090909091,0.13636363636363635,3080.4,6.492241771083555e-05,3.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,0,1112,1,4,665,1,50,2,2,3,5985,26894,4,11,3,2,0,10,1,4,2,2,0,2,544.0909090909091,0.18181818181818182,1197.0,0.0001670564650851988,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,0,204,14,3,666,3,31,3,1,3,2579,2912,1,18,3,4,2,8,3,3,8,2,0,6,286.55555555555554,0.8888888888888888,644.75,0.005426356589147287,8.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
27,1,1420,2,1,667,3,85,3,1,1,3041,16346,0,11,3,2,1,5,3,3,4,3,0,2,506.8333333333333,0.6666666666666666,1520.5,0.0006574621959237344,4.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21,0,1343,22,1,669,3,49,3,1,3,3447,24444,1,11,3,3,0,3,2,3,3,2,1,2,861.75,0.75,1723.5,0.0063805104408352666,1.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
44,0,1315,3,4,671,4,35,3,5,4,19513,9358,4,12,3,1,1,26,2,4,2,2,0,1,722.7037037037037,0.07407407407407407,3902.6,0.00015373577944040177,2.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
22,0,604,6,1,675,1,69,3,1,3,2773,12145,0,20,4,4,0,3,3,3,2,2,2,2,693.25,0.5,1386.5,0.0021629416005767843,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,0,1216,8,4,677,3,39,3,2,3,7104,20431,0,12,3,4,0,6,3,3,5,0,1,2,1014.8571428571429,0.7142857142857143,1420.8,0.0011259676284306826,2.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,0,646,9,4,679,1,92,3,2,4,6322,18089,1,12,3,4,1,6,2,2,6,4,0,5,903.1428571428571,0.8571428571428571,1264.4,0.001423374980230903,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
30,0,160,3,3,680,3,71,3,1,3,2083,22653,1,20,4,3,1,1,2,3,1,0,0,0,1041.5,0.5,520.75,0.0014395393474088292,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0,238,1,1,682,4,34,3,2,1,8381,7507,7,20,4,4,0,18,2,4,14,7,8,10,441.10526315789474,0.7368421052631579,4190.5,0.00011930326890956812,1.5555555555555556,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1397,1,5,683,2,42,3,1,4,2691,7660,1,12,3,4,1,10,4,2,10,9,8,8,244.63636363636363,0.9090909090909091,448.5,0.0003714710252600297,1.1111111111111112,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45,1,306,26,4,684,1,100,3,2,1,4286,5630,2,14,3,4,2,5,4,3,1,1,0,0,714.3333333333334,0.16666666666666666,857.2,0.006064847212502915,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,0,991,6,3,686,3,71,3,1,4,2659,17759,1,13,3,3,1,3,2,3,3,2,0,2,664.75,0.75,664.75,0.002255639097744361,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
37,0,482,3,3,689,3,36,3,3,3,9434,9606,1,15,3,3,1,10,2,3,10,7,7,8,857.6363636363636,0.9090909090909091,2358.5,0.0003179650238473768,1.25,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29,0,1176,3,2,690,2,62,3,2,3,5561,3487,1,14,3,1,1,6,5,2,6,0,1,2,794.4285714285714,0.8571428571428571,1853.6666666666667,0.0005393743257820927,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0,1017,6,4,691,2,82,1,2,4,6646,19368,1,13,3,2,0,17,3,3,17,11,11,8,369.22222222222223,0.9444444444444444,1329.2,0.0009026628554234993,1.4166666666666667,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33,0,1296,6,3,692,3,30,3,2,4,7725,5335,3,23,4,3,1,15,2,1,13,11,4,7,482.8125,0.8125,1931.25,0.000776598498576236,2.6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0,397,19,4,698,3,88,3,3,2,10725,6729,2,15,3,3,1,16,1,4,9,7,7,1,630.8823529411765,0.5294117647058824,2145.0,0.0017713966063770278,1.125,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
36,0,913,9,2,699,2,48,2,2,2,8847,13934,2,11,3,3,1,13,2,3,3,2,0,2,631.9285714285714,0.21428571428571427,2949.0,0.0010171790235081375,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27,0,1115,3,4,700,1,54,2,1,4,2045,15174,0,13,3,4,0,5,0,3,4,2,1,1,340.8333333333333,0.6666666666666666,409.0,0.001466275659824047,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
